0,583.03
1,582.696889632107
2,582.363779264214
3,582.030668896321
4,581.697558528428
5,581.364448160535
6,581.031337792642
7,580.698227424749
8,580.365117056856
9,580.032006688963
10,579.69889632107
11,579.365785953177
12,579.032675585284
13,578.699565217391
14,578.366454849498
15,578.033344481605
16,577.700234113712
17,577.367123745819
18,577.034013377926
19,576.700903010033
20,576.184738015608
21,573.105808249721
22,570.026878483835
23,566.947948717949
24,563.869018952062
25,560.790089186176
26,557.71115942029
27,554.632229654404
28,551.553299888517
29,548.474370122631
30,545.395440356745
31,542.316510590858
32,539.237580824972
33,536.158651059086
34,533.0797212932
35,530.199866220736
36,528.8272909699
37,527.454715719064
38,526.082140468227
39,524.709565217391
40,523.336989966555
41,521.964414715719
42,520.591839464883
43,519.219264214047
44,517.846688963211
45,516.428511705686
46,514.751923076923
47,513.07533444816
48,511.398745819398
49,509.722157190635
50,508.045568561873
51,506.36897993311
52,504.692391304348
53,503.015802675585
54,501.339214046823
55,499.432876254181
56,496.503110367893
57,493.573344481605
58,490.643578595318
59,487.71381270903
60,484.784046822742
61,481.854280936455
62,478.924515050167
63,475.99474916388
64,473.064983277592
65,469.968913043478
66,466.271588628763
67,462.574264214047
68,458.876939799331
69,455.179615384615
70,451.4822909699
71,447.784966555184
72,444.087642140468
73,440.390317725753
74,436.692993311037
75,432.919414715719
76,428.917073578595
77,424.914732441472
78,420.912391304348
79,416.910050167224
80,412.9077090301
81,408.905367892977
82,404.903026755853
83,400.900685618729
84,396.898344481605
85,392.92983277592
86,389.046889632107
87,385.163946488294
88,381.281003344482
89,377.398060200669
90,373.515117056856
91,369.632173913044
92,365.749230769231
93,361.866287625418
94,357.983344481605
95,354.009531772575
96,349.839632107023
97,345.669732441472
98,341.49983277592
99,337.329933110368
100,333.160033444816
101,328.990133779264
102,324.820234113712
103,320.65033444816
104,316.480434782609
105,312.310535117057
106,308.140635451505
107,303.970735785953
108,299.800836120401
109,295.630936454849
110,291.639096989967
111,287.954816053512
112,284.270535117057
113,280.586254180602
114,276.901973244147
115,273.217692307692
116,269.533411371237
117,265.849130434783
118,262.164849498328
119,258.480568561873
120,254.915484949833
121,251.529197324415
122,248.142909698997
123,244.756622073579
124,241.370334448161
125,237.984046822742
126,234.597759197324
127,231.211471571906
128,227.825183946488
129,224.43889632107
130,221.195217391304
131,218.138026755853
132,215.080836120401
133,212.02364548495
134,208.966454849498
135,205.909264214047
136,202.852073578595
137,199.794882943144
138,196.737692307692
139,193.680501672241
140,190.815752508361
141,188.17093645485
142,185.526120401338
143,182.881304347826
144,180.236488294314
145,177.591672240803
146,174.946856187291
147,172.302040133779
148,169.657224080268
149,167.012408026756
150,164.510568561873
151,162.151705685619
152,159.792842809365
153,157.43397993311
154,155.075117056856
155,152.716254180602
156,150.357391304348
157,147.998528428094
158,145.639665551839
159,143.280802675585
160,141.058394648829
161,138.955384615385
162,136.85237458194
163,134.749364548495
164,132.64635451505
165,130.543344481605
166,128.440334448161
167,126.337324414716
168,124.234314381271
169,122.131304347826
170,120.312196209588
171,118.710189520624
172,117.108182831661
173,115.506176142698
174,113.904169453735
175,112.302162764771
176,110.700156075808
177,109.098149386845
178,107.496142697882
179,105.894136008919
180,104.292129319955
181,102.690122630992
182,101.088115942029
183,99.4861092530658
184,97.8841025641026
185,96.5541304347826
186,95.3932608695652
187,94.2323913043478
188,93.0715217391304
189,91.910652173913
190,90.7497826086957
191,89.5889130434782
192,88.4280434782609
193,87.2671739130435
194,86.1063043478261
195,85.0510869565218
196,84.0527591973244
197,83.0544314381271
198,82.0561036789298
199,81.0577759197324
200,80.0594481605351
201,79.0611204013378
202,78.0627926421405
203,77.0644648829431
204,76.0661371237458
205,75.1089464882943
206,74.1708193979933
207,73.2326923076923
208,72.2945652173913
209,71.3564381270903
210,70.4183110367893
211,69.4801839464883
212,68.5420568561873
213,67.6039297658863
214,66.6658026755853
215,65.7967056856187
216,64.9548996655518
217,64.113093645485
218,63.2712876254181
219,62.4294816053512
220,61.5876755852843
221,60.7458695652174
222,59.9040635451505
223,59.0622575250836
224,58.2204515050167
225,57.4230434782609
226,56.6404347826087
227,55.8578260869565
228,55.0752173913043
229,54.2926086956522
230,53.51
231,52.7273913043478
232,51.9447826086956
233,51.1621739130435
234,50.3795652173913
235,49.7132775919733
236,49.0791638795987
237,48.4450501672241
238,47.8109364548495
239,47.1768227424749
240,46.5427090301003
241,45.9085953177258
242,45.2744816053512
243,44.6403678929766
244,44.006254180602
245,43.3721404682274
246,42.7380267558528
247,42.1039130434783
248,41.4697993311037
249,40.8356856187291
250,40.2015719063545
251,39.5674581939799
252,38.9333444816054
253,38.2992307692308
254,37.6651170568562
255,37.0310033444816
256,36.396889632107
257,35.7627759197325
258,35.1286622073578
259,34.4945484949833
260,33.8604347826087
261,33.2263210702341
262,32.5922073578595
263,31.958093645485
264,31.3239799331104
265,30.6898662207358
266,30.0557525083612
267,29.4216387959866
268,28.787525083612
269,28.1534113712375
270,27.5192976588629
271,26.8851839464883
272,26.2510702341137
273,25.6169565217391
274,24.9828428093646
275,24.34872909699
276,23.7146153846154
277,23.0805016722408
278,22.4463879598662
279,21.8122742474916
280,21.1781605351171
281,20.5440468227425
282,19.9099331103679
283,19.2758193979933
284,18.6417056856187
285,18.0075919732442
286,17.3734782608695
287,16.739364548495
288,16.1052508361204
289,15.4711371237458
290,14.8370234113712
291,14.2029096989967
292,13.5687959866221
293,12.9346822742475
294,12.3005685618729
295,11.6664548494983
296,11.0323411371238
297,10.3982274247492
298,9.76411371237458
299,9.13
